Key,Type,Desc,中文 [zh],English,Japanese
Card_Info/84,Text,,"对目标造成三次<Demage>，此伤害有<$BloodSuck$>%吸血。
九尾增幅：伤害段数+2","Deal 3 instances of <Demage> to the target, with a <$BloodSuck$>% [Lifesteal].
Nine-Tails Amplification: Damage hit count +2","ターゲットに<Demage>を3回与える。このダメージは<$BloodSuck$>%の吸血を持つ。
九尾増幅：ダメージの段数 +2"
Card_Info/85,Text,,对全场敌方单位施加<#BuffCount#>【脱水】，并为全场我方单位恢复<Demage>,"Inflict <#BuffCount#> stacks of [Dehydration] on all enemies, and restore <Demage> to all allies",すべての敵ユニットに<#BuffCount#>の「脱水」を付与し、すべての味方ユニットを<Demage>回復する。
Card_Info/86,Text,,对目标及左右单位造成<Demage>并【标记】目标,Deal <Demage> to the target and its adjacent units. [Mark] the target,ターゲット及び隣接ユニットに<Demage>を与え、ターゲットを「マーク」する。
Card_Info/87,Text,,攻击目标造成<Demage>（视为普攻），若场上存在【标记】敌人，则额外对所有【标记】造成同等伤害。,"Attack the target, dealing <Demage> (counted as a Basic Attack). Deal equal damage to all [Marked] enemies (if any).",ターゲットに<Demage>を与える（通常攻撃としてみなす）。フィールドに「マーク」された敵がいる場合、追加ですべての「マーク」された敵に同量のダメージを与える。
Card_Info/88,Text,,"噬咬目标造成<Demage>（视为普攻）若场上存在【标记】敌人，则额外对所有【标记】造成同等伤害。
消耗<$CostHp$>%最大生命值","Bite the target, dealing <Demage> (counted as a Basic Attack). Deal equal damage to all [Marked] enemies (if any).
Consume <$CostHp$>% Max HP","ターゲットに噛みついて<Demage>を与える（通常攻撃としてみなす）。フィールドに「マーク」された敵がいる場合、追加ですべての「マーク」された敵に同量のダメージを与える。
体力上限の<$CostHp$>%分の体力を消費する。"
Card_Info/89,Text,,催动法器，随机【眩晕】场上一半的敌人,Activate the artifact to randomly [Stun] half of the enemies,法器を駆動し、ランダムにフィールド上の半分の敵を「スタン」させる。
Card_Info/9,Text,,召唤雷电，对目标造成<Demage>。并获得<#BuffCount#>【雷反】,Summon lightning to deal <Demage> to the target. Grant <#BuffCount#> [Lightning Counter],雷を召喚して、ターゲットに<Demage>を与える。<#BuffCount#>の「雷返し」を付与する。
Card_Info/90,Text,,生成<#SwordCount#>把飞剑，移除指定随从的所有负面buff，并使其获得等量层数的【灵压】（至少<Demage>）,Spawn <#SwordCount#> [Flying Swords]. Remove all debuffs from a minion and grant it an equal number of [Spiritual Pressure] (at least <Demage>),<#SwordCount#>本の「飛剣」を召喚する。ターゲットのすべてのデバフを解除し、解除したデバフの合計スタック数と同数の「霊圧」を付与する（最低<Demage>）。
Card_Info/91,Text,,为指定单位添加<Demage>【阳气之种】（对敌方使用时，添加等量的【阴气之种】）,"Add <Demage> [Seeds of Yang] to a unit. (When used on an enemy, add an equal number of [Seeds of Yin] instead)",指定ユニットに「陽気の種」を<Demage>付与する（敵に使用する場合、代わりに同量の「陰気の種」を付与する）。
Card_Info/92,Text,,为指定单位回复<Demage>并添加1【岁月】（对敌方使用时，造成等额伤害）,"Heal <Demage> for a unit and add 1 stack of [Aging]. (When used on an enemy, deal an equal amount of damage instead)",指定ユニットを<Demage>回復し、「歳月」を1付与する（敵に使用する場合、同量のダメージを与える）。
Card_Info/93,Text,,跳起来狠狠的顶敌人膝盖，造成<Demage>并将目标和自己【眩晕】（视为普攻）,"Leap up and ram the enemy's knee, dealing <Demage> and inflicting [Stun] on both the target and self (counted as a Basic Attack)",飛び上がって敵の膝に思いっきり頭突きして、<Demage>を与え、ターゲットと自身に「スタン」を付与する（通常攻撃としてみなす）。
Card_Info/94,Text,,酝酿体内的青龙之力，对所有敌人造成<Demage>。并对全场单位（不论敌我）施加<#PBuffCount#>【疫毒】,"Channel the dragon power within, dealing <Demage> to all enemies, and inflict <#PBuffCount#> [Plague Toxin] on all units (both allies and enemies)",体内の青龍の力を駆使して、すべての敵に<Demage>を与え、フィールド上のすべてのユニット（敵味方問わず）に「疫毒」を<#PBuffCount#>付与する。
Card_Info/95,Text,,连续对指定单位进行<#AtkCount#>次普通攻击,Perform <#AtkCount#> consecutive Basic Attacks on the designated unit,指定ユニットに<#AtkCount#>回連続の通常攻撃を行う。
Card_Info/96,Text,,睁开狂气的龙瞳，对目标施加<Demage>【破甲】，同时自身获得一半层数的【狂性】,"Open the maniac dragon eyes to inflict <Demage> [Sunder Armor] on the target, and grant half as many stacks of [Mania] to self",狂気の龍瞳を開き、ターゲットに<Demage>の「破れ」を付与する。自身は付与した「破れ」の半分のスタック数だけ「狂暴」を得る。
Card_Info/97,Text,,对所有敌方目标施加<Demage>【流逝】,Inflict <Demage> [Elapse] on all enemy targets,すべての敵ターゲットに<Demage>の「流れ」を付与する。
Card_Info/98,Text,,指定目标施加<#TimeCount#>【岁月】,Inflict <#TimeCount#> [Aging] on the designated target,指定ターゲットに「歳月」を<#TimeCount#>付与する。
Card_Info/99,Text,,划破无尽寒冬的春雷，对随机敌人造成<Demage>。每回合第一次由自身使用该卡牌时，伤害乘<#UpDemage#>,"Spring thunder shatters winter, dealing <Demage> to a random enemy. The first time this card is used by self each turn, multiply the damage by <#UpDemage#>",ランダムな敵に<Demage>を与える。各ターンで初めて自身がこのカードを使用するとき、<#UpDemage#>倍のダメージを与える。
Card_Name/,Text,,,,
Card_Name/1,Text,,追风,Wind Chaser,風追い
Card_Name/10,Text,,剑影,Flashing Sword,剣影
Card_Name/100,Text,,春眠,Spring Nap,春眠（しゅんみん）
Card_Name/10001,Text,,追风-破云,Wind Chaser - Cloud Piercer,風追い-雲破り
Card_Name/10002,Text,,回龙-雷行雨布,Circling Dragon - Thunder Rain,回龍-雷行雨布（らいぎょううふ）
Card_Name/10006,Text,,风-散絮,Wind - Scattered Fluff,風-絮散り（わたちり）
Card_Name/10007,Text,,烟火-愤怒之火,Fireworks Bolt - Wrathfire,煙火-怒りの火
Card_Name/10009,Text,,雷符-炫目,Lightning Sigil - Dazzling,雷霆符-目眩く
Card_Name/1001,Text,,斩立决,Decisive Execution,即斬
Card_Name/10010,Text,,剑影-归风,Flashing Sword - Circling Wind,剣影-風戻り（かざもどり）
Card_Name/10011,Text,,灵御-涓潮,Mana Ward - Tidal Flow,霊御-涓潮（けんちょう）
Card_Name/10014,Text,,赤符-癫之血,Scarlet Sigil - Blood of Madness,赤符-狂いの血
Card_Name/10018,Text,,点卯-青墨,Roll Call - Cyan Ink,点呼-青墨（せいぼく）
Card_Name/1002,Text,,始源灵阵,Origin Spirit Array,源の霊陣
Card_Name/10020,Text,,嚎魂-狂,Howling Soul - Frenzy,哮魂-狂
Card_Name/10021,Text,,咒锁-杀,Curse Lock - Kill,呪鎖-殺
Card_Name/10022,Text,,盾骸-雷响,Shield Remains - Thunderclap,盾骸-雷響（らいきょう）
Card_Name/10023,Text,,弹刃-雷反,Blade Deflection - Lightning Counter,刃弾き-雷返し
Card_Name/10024,Text,,三三阵-妖,Triple Formation - Fiend,三三陣-妖
Card_Name/10025,Text,,灵嚼-吞雷,Mana Muncher - Lightning Devour,霊嚼-呑雷（とんらい）
Card_Name/10026,Text,,怨骨-厄火,Resentful Skeleton - Calamity Fire,怨骨-厄火
Card_Name/10027,Text,,鬼火-荧,Ghost Fire - Glow,鬼火-蛍
Card_Name/10028,Text,,掌中天眼-吞灵,Palm-Eye - Spirit Devour,掌中天眼-呑霊
Card_Name/10029,Text,,腐生-尸泉,Decayborn - Corpse Fountain,生腐り-屍の泉
Card_Name/1003,Text,,自刀,Self-Sword,自害
Card_Name/10030,Text,,汲尸-食腐,Corpse Siphon - Carrion Eater,汲屍-腐食い（ふぐい）
Card_Name/10031,Text,,染疫-爆浆,Spreading Plague - Suppurate,染疫-粘液爆裂
Card_Name/10032,Text,,醉龙火-小盅,Drinky Dragon's Fire - Tiny Cup,酔龍火-お猪口
Card_Name/10033,Text,,烟酒行歌-交杯,Smoke & Liquor Ballad - Clinking Cups,煙酒行歌-盃交わし
Card_Name/10034,Text,,浊气掌-聚爆,Miasma Palm - Implosion,濁気掌-衆爆（しゅうばく）
Card_Name/10035,Text,,流风指,Finger of Gust,流風指
Card_Name/10036,Text,,重击-碎颅,Heavy Strike - Skull Crusher,重撃-顱砕き（ろくだき）
Card_Name/1004,Text,,武魂真躯,True Martial Soul Form,武魂真体
Card_Name/10040,Text,,邪心-燃,Wicked Heart - Burning,邪心-燃
Card_Name/10041,Text,,腥风连斩,Foul Slaughter,腥風連斬
Card_Name/10042,Text,,忘忧-回忆,Sorrow Eraser - Recall,憂忘れ-記憶
Card_Name/10043,Text,,无痕-逝水,,
Card_Name/10044,Text,,镇灵-铭记,,
Card_Name/10045,Text,,昨日-编年,Bygone Days - Chronicle,往日-編年
Card_Name/10046,Text,,游方歌-灵汐,Wanderer's Song - Spirit Tide,遊方歌-霊汐（れいせき）
Card_Name/10047,Text,,血祭-丹,Blood Sacrifice - Elixir,血祭-丹
Card_Name/10048,Text,,毒风-朝,Toxic Wind - Dawn,毒風-朝
Card_Name/10049,Text,,拢翅-绒烬,Folded Wings - Velvet Embers,蔽翼-絨燼（じゅうじん）
Card_Name/1005,Text,,倒影,,
Card_Name/10051,Text,,灵契-如约,Spiritual Pact - Promise,霊契-応約（おうやく）
Card_Name/10055,Text,,绘涩-饱暖思淫欲,Eros - Lust Comes with Abundance,絵渋-飽暖淫思（ほうだんいんし）
Card_Name/10056,Text,,心欲流泉-极乐,Fountain of Desires - Ultimate Bliss,心欲流泉-極楽
Card_Name/10057,Text,,桃花烬-春宵夜,Peach Blossom Embers - Spring Night,桃花燼-春宵幻夜（しゅんよいげんや）
Card_Name/10058,Text,,嫁枝-露水缘,Bridal Branch - Dewy Serendipity,婚枝-雫の縁
Card_Name/10059,Text,,剑感-识风,Sword Sense - Guiding Wind,剣感-風知り
Card_Name/1006,Text,,斩道-生死,,
Card_Name/10060,Text,,索心-刻雷,Heart Seeker - Endgraved Lightning,索心-刻雷（こくらい）
Card_Name/10061,Text,,水鳞-怠惰,,
Card_Name/10062,Text,,甩尾-跃龙门,,
Card_Name/10064,Text,,盘龙根-魔种,Coiling Dragon Root - Demonic Seed,盤龍根-魔種（ましゅ）
Card_Name/10065,Text,,木龙-假龙乱真,,
Card_Name/10066,Text,,破雷指-断,Lightning Breaker Finger - Severance,破雷指-断
Card_Name/10067,Text,,窒息-昏迷,Suffocation - Coma,窒息-気絶
Card_Name/10069,Text,,寄生-榨干,Parasite - Drain,寄生-搾取（さくしゅ）
Card_Name/1007,Text,,天地皆我,Heaven and Earth Are Mine,天地皆我
Card_Name/10070,Text,,瘴域-尸潭,,
Card_Name/10071,Text,,龙爪-残裂,Dragon Claw - Shatterer,龍爪-残裂（ざんれつ）
Card_Name/10073,Text,,妖弓-散,Demonic Bow - Scatter,影弓-散
Card_Name/10074,Text,,复化用-叠诵,Reuse - Reprise,復利用-詠唱
Card_Name/10075,Text,,巨擎袭-攥,Colossal Assault - Clench,巨擎撃-握
Card_Name/10076,Text,,清白之息-云卷,Breath of Purity - Swirling Clouds,潔白の息-雲巻き
Card_Name/10077,Text,,碎鼎-全身,Cauldron Shatterer - Full Body,砕鼎-全身
Card_Name/10078,Text,,一笔勾销-生,Stroke of Erasure - Life,一切破算-生
Card_Name/10079,Text,,判魂-冤责,Judgment of Souls - Grievance,魂裁き-冤責（えんせき）
Card_Name/1008,Text,,能者多劳,,
Card_Name/10080,Text,,烙印-罪责,Stigma - Guilt,烙印-罪責（ざいせき）
Card_Name/10081,Text,,鬼神躯-魂离,Wraithgod Form - Soul Detachment,鬼神躯-魂離（こんり）
Card_Name/10082,Text,,阴鳞剑-破灭,Umbralscale Blade - Annihilation,陰鱗剣-破滅（はめつ）
Card_Name/10083,Text,,狐媚-靡乱之春,Fox Allure - Spring of Debauchery,狐媚-淫乱の春（いんらんのはる）
Card_Name/10084,Text,,灵狐妖风-烧,Vixen Gale - Scorch,霊狐妖風-焼（しょう）
